y,x,channel
6,9,R
6,9,G
6,9,B
6,10,R
6,10,G
6,10,B
6,11,R
6,11,G
6,11,B
6,12,R
6,12,G
6,12,B
6,13,R
6,13,G
6,13,B
6,14,R
6,14,G
6,14,B
6,15,R
6,15,G
6,15,B
6,16,R
6,16,G
6,16,B
6,17,R
6,17,G
6,17,B
6,18,R
6,18,G
6,18,B
6,19,R
6,19,G
6,19,B
6,20,R
6,20,G
6,20,B
6,21,R
6,21,G
6,21,B
6,22,R
6,22,G
6,22,B
6,23,R
6,23,G
6,23,B
6,24,R
6,24,G
6,24,B
6,25,R
6,25,G
6,25,B
6,26,R
6,26,G
6,26,B
6,27,R
6,27,G
6,27,B
6,28,R
6,28,G
6,28,B
6,29,R
6,29,G
6,29,B
6,30,R
6,30,G
6,30,B
6,31,R
6,31,G
6,31,B
6,32,R
6,32,G
6,32,B
6,33,R
6,33,G
6,33,B
6,34,R
6,34,G
6,34,B
6,35,R
6,35,G
6,35,B
6,36,R
6,36,G
6,36,B
6,37,R
6,37,G
6,37,B
6,38,R
6,38,G
6,38,B
6,39,R
6,39,G
6,39,B
6,40,R
6,40,G
6,40,B
6,41,R
6,41,G
6,41,B
6,42,R
6,42,G
6,42,B
6,43,R
6,43,G
6,43,B
6,44,R
6,44,G
6,44,B
6,45,R
6,45,G
6,45,B
6,46,R
6,46,G
6,46,B
6,47,R
6,47,G
6,47,B
6,48,R
6,48,G
6,48,B
6,49,R
6,49,G
6,49,B
6,50,R
6,50,G
6,50,B
6,51,R
6,51,G
6,51,B
6,52,R
6,52,G
6,52,B
6,53,R
6,53,G
6,53,B
6,54,R
6,54,G
6,54,B
6,55,R
6,55,G
6,55,B
6,56,R
6,56,G
6,56,B
6,57,R
6,57,G
6,57,B
6,58,R
6,58,G
6,58,B
6,59,R
6,59,G
6,59,B
6,60,R
6,60,G
6,60,B
6,61,R
6,61,G
6,61,B
6,62,R
6,62,G
6,62,B
6,63,R
6,63,G
6,63,B
6,64,R
6,64,G
6,64,B
6,65,R
6,65,G
6,65,B
6,66,R
6,66,G
6,66,B
6,67,R
6,67,G
6,67,B
6,68,R
6,68,G
6,68,B
6,69,R
6,69,G
6,69,B
6,70,R
6,70,G
6,70,B
6,71,R
6,71,G
6,71,B
6,72,R
6,72,G
6,72,B
6,73,R
6,73,G
6,73,B
6,74,R
6,74,G
6,74,B
6,75,R
6,75,G
6,75,B
6,76,R
6,76,G
6,76,B
6,77,R
6,77,G
6,77,B
6,78,R
6,78,G
6,78,B
6,79,R
6,79,G
6,79,B
6,80,R
6,80,G
6,80,B
6,81,R
6,81,G
6,81,B
6,82,R
6,82,G
6,82,B
6,83,R
6,83,G
6,83,B
6,84,R
6,84,G
6,84,B
6,85,R
6,85,G
6,85,B
6,86,R
6,86,G
6,86,B
6,87,R
6,87,G
6,87,B
6,88,R
6,88,G
6,88,B
6,89,R
6,89,G
6,89,B
6,90,R
6,90,G
6,90,B
6,91,R
6,91,G
6,91,B
6,92,R
6,92,G
6,92,B
6,93,R
6,93,G
6,93,B
6,94,R
6,94,G
6,94,B
6,95,R
6,95,G
6,95,B
6,96,R
6,96,G
6,96,B
6,97,R
6,97,G
6,97,B
6,98,R
6,98,G
6,98,B
6,99,R
6,99,G
6,99,B
6,100,R
6,100,G
6,100,B
6,101,R
6,101,G
6,101,B
6,102,R
6,102,G
6,102,B
6,103,R
6,103,G
6,103,B
6,104,R
6,104,G
6,104,B
6,105,R
6,105,G
6,105,B
6,106,R
6,106,G
6,106,B
6,107,R
6,107,G
6,107,B
6,108,R
6,108,G
6,108,B
6,109,R
6,109,G
6,109,B
6,110,R
6,110,G
6,110,B
6,111,R
6,111,G
6,111,B
6,112,R
6,112,G
6,112,B
6,113,R
6,113,G
6,113,B
6,114,R
6,114,G
6,114,B
6,115,R
6,115,G
6,115,B
6,116,R
6,116,G
6,116,B
6,117,R
6,117,G
6,117,B
6,118,R
6,118,G
6,118,B
6,119,R
6,119,G
6,119,B
6,120,R
6,120,G
6,120,B
6,121,R
6,121,G
6,121,B
6,122,R
6,122,G
6,122,B
6,123,R
6,123,G
6,123,B
6,124,R
6,124,G
6,124,B
6,125,R
6,125,G
6,125,B
6,126,R
6,126,G
6,126,B
6,127,R
6,127,G
6,127,B
7,0,R
7,0,G
7,0,B
7,1,R
7,1,G
7,1,B
7,2,R
7,2,G
7,2,B
7,3,R
7,3,G
7,3,B
7,4,R
7,4,G
7,4,B
7,5,R
7,5,G
7,5,B
7,6,R
7,6,G
7,6,B
7,7,R
7,7,G
7,7,B
7,8,R
7,8,G
7,8,B
7,9,R
7,9,G
7,9,B
7,10,R
7,10,G
7,10,B
7,11,R
7,11,G
7,11,B
7,12,R
7,12,G
7,12,B
7,13,R
7,13,G
7,13,B
7,14,R
7,14,G
7,14,B
7,15,R
7,15,G
7,15,B
7,16,R
7,16,G
7,16,B
7,17,R
7,17,G
7,17,B
7,18,R
7,18,G
7,18,B
7,19,R
7,19,G
7,19,B
7,20,R
7,20,G
7,20,B
7,21,R
7,21,G
7,21,B
7,22,R
7,22,G
7,22,B
7,23,R
7,23,G
7,23,B
7,24,R
7,24,G
7,24,B
7,25,R
7,25,G
7,25,B
7,26,R
7,26,G
7,26,B
7,27,R
7,27,G
7,27,B
7,28,R
7,28,G
7,28,B
7,29,R
7,29,G
7,29,B
7,30,R
7,30,G
7,30,B
7,31,R
7,31,G
7,31,B
7,32,R
7,32,G
7,32,B
7,33,R
7,33,G
7,33,B
7,34,R
7,34,G
7,34,B
7,35,R
7,35,G
7,35,B
7,36,R
7,36,G
7,36,B
7,37,R
7,37,G
7,37,B
7,38,R
7,38,G
7,38,B
7,39,R
7,39,G
7,39,B
7,40,R
7,40,G
7,40,B
7,41,R
7,41,G
7,41,B
7,42,R
7,42,G
7,42,B
7,43,R
7,43,G
7,43,B
7,44,R
7,44,G
7,44,B
7,45,R
7,45,G
7,45,B
7,46,R
7,46,G
7,46,B
7,47,R
7,47,G
7,47,B
7,48,R
7,48,G
7,48,B
7,49,R
7,49,G
7,49,B
7,50,R
7,50,G
7,50,B
7,51,R
7,51,G
7,51,B
7,52,R
7,52,G
7,52,B
7,53,R
7,53,G
7,53,B
7,54,R
7,54,G
7,54,B
7,55,R
7,55,G
7,55,B
7,56,R
7,56,G
7,56,B
7,57,R
7,57,G
7,57,B
7,58,R
7,58,G
7,58,B
7,59,R
7,59,G
7,59,B
7,60,R
7,60,G
7,60,B
7,61,R
7,61,G
7,61,B
7,62,R
7,62,G
7,62,B
7,63,R
7,63,G
7,63,B
7,64,R
7,64,G
7,64,B
7,65,R
7,65,G
7,65,B
7,66,R
7,66,G
7,66,B
7,67,R
7,67,G
7,67,B
7,68,R
7,68,G
7,68,B
7,69,R
7,69,G
7,69,B
7,70,R
7,70,G
7,70,B
7,71,R
7,71,G
7,71,B
7,72,R
7,72,G
7,72,B
7,73,R
7,73,G
7,73,B
7,74,R
7,74,G
7,74,B
7,75,R
7,75,G
7,75,B
7,76,R
7,76,G
7,76,B
7,77,R
7,77,G
7,77,B
7,78,R
7,78,G
7,78,B
7,79,R
7,79,G
7,79,B
7,80,R
7,80,G
7,80,B
7,81,R
7,81,G
7,81,B
7,82,R
7,82,G
7,82,B
7,83,R
7,83,G
7,83,B
7,84,R
7,84,G
7,84,B
7,85,R
7,85,G
7,85,B
7,86,R
7,86,G
7,86,B
7,87,R
7,87,G
7,87,B
7,88,R
7,88,G
7,88,B
7,89,R
7,89,G
7,89,B
7,90,R
7,90,G
7,90,B
7,91,R
7,91,G
7,91,B
7,92,R
7,92,G
7,92,B
7,93,R
7,93,G
7,93,B
7,94,R
7,94,G
7,94,B
7,95,R
7,95,G
7,95,B
7,96,R
7,96,G
7,96,B
7,97,R
7,97,G
7,97,B
7,98,R
7,98,G
7,98,B
7,99,R
7,99,G
7,99,B
7,100,R
7,100,G
7,100,B
7,101,R
7,101,G
7,101,B
7,102,R
7,102,G
7,102,B
7,103,R
7,103,G
7,103,B
7,104,R
7,104,G
7,104,B
7,105,R
7,105,G
7,105,B
7,106,R
7,106,G
7,106,B
7,107,R
7,107,G
7,107,B
7,108,R
7,108,G
7,108,B
7,109,R
7,109,G
7,109,B
7,110,R
7,110,G
7,110,B
7,111,R
7,111,G
7,111,B
7,112,R
7,112,G
7,112,B
7,113,R
7,113,G
7,113,B
7,114,R
7,114,G
7,114,B
7,115,R
7,115,G
7,115,B
7,116,R
7,116,G
7,116,B
7,117,R
7,117,G
7,117,B
7,118,R
7,118,G
7,118,B
7,119,R
7,119,G
7,119,B
7,120,R
7,120,G
7,120,B
7,121,R
7,121,G
7,121,B
7,122,R
7,122,G
7,122,B
7,123,R
7,123,G
7,123,B
7,124,R
7,124,G
7,124,B
7,125,R
7,125,G
7,125,B
7,126,R
7,126,G
7,126,B
7,127,R
7,127,G
7,127,B
8,0,R
8,0,G
8,0,B
8,1,R
8,1,G
8,1,B
8,2,R
8,2,G
8,2,B
8,3,R
8,3,G
8,3,B
8,4,R
8,4,G
8,4,B
8,5,R
8,5,G
8,5,B
8,6,R
8,6,G
8,6,B
8,7,R
8,7,G
8,7,B
8,8,R
8,8,G
8,8,B
8,9,R
8,9,G
8,9,B
8,10,R
8,10,G
8,10,B
8,11,R
8,11,G
8,11,B
8,12,R
8,12,G
8,12,B
8,13,R
8,13,G
8,13,B
8,14,R
8,14,G
8,14,B
8,15,R
8,15,G
8,15,B
8,16,R
8,16,G
8,16,B
8,17,R
8,17,G
8,17,B
8,18,R
8,18,G
8,18,B
8,19,R
8,19,G
8,19,B
8,20,R
8,20,G
8,20,B
8,21,R
8,21,G
8,21,B
8,22,R
8,22,G
8,22,B
8,23,R
8,23,G
8,23,B
8,24,R
8,24,G
8,24,B
8,25,R
8,25,G
8,25,B
8,26,R
8,26,G
8,26,B
8,27,R
8,27,G
8,27,B
8,28,R
8,28,G
8,28,B
8,29,R
8,29,G
8,29,B
8,30,R
8,30,G
8,30,B
8,31,R
8,31,G
8,31,B
8,32,R
8,32,G
8,32,B
8,33,R
8,33,G
8,33,B
8,34,R
8,34,G
8,34,B
8,35,R
8,35,G
8,35,B
8,36,R
8,36,G
8,36,B
8,37,R
8,37,G
8,37,B
8,38,R
8,38,G
8,38,B
8,39,R
8,39,G
8,39,B
8,40,R
8,40,G
8,40,B
8,41,R
8,41,G
8,41,B
8,42,R
8,42,G
8,42,B
8,43,R
8,43,G
8,43,B
8,44,R
8,44,G
8,44,B
8,45,R
8,45,G
8,45,B
8,46,R
8,46,G
8,46,B
8,47,R
8,47,G
8,47,B
8,48,R
8,48,G
8,48,B
8,49,R
8,49,G
8,49,B
8,50,R
8,50,G
8,50,B
8,51,R
8,51,G
8,51,B
8,52,R
8,52,G
8,52,B
8,53,R
8,53,G
8,53,B
8,54,R
8,54,G
8,54,B
8,55,R
8,55,G
8,55,B
8,56,R
8,56,G
8,56,B
8,57,R
8,57,G
8,57,B
8,58,R
8,58,G
8,58,B
8,59,R
8,59,G
8,59,B
8,60,R
8,60,G
8,60,B
8,61,R
8,61,G
8,61,B
8,62,R
8,62,G
8,62,B
8,63,R
8,63,G
8,63,B
8,64,R
8,64,G
8,64,B
8,65,R
8,65,G
8,65,B
8,66,R
8,66,G
8,66,B
8,67,R
8,67,G
8,67,B
8,68,R
8,68,G
8,68,B
8,69,R
8,69,G
8,69,B
8,70,R
8,70,G
8,70,B
8,71,R
8,71,G
8,71,B
8,72,R
8,72,G
8,72,B
8,73,R
8,73,G
8,73,B
8,74,R
8,74,G
8,74,B
8,75,R
8,75,G
8,75,B
8,76,R
8,76,G
8,76,B
8,77,R
8,77,G
8,77,B
8,78,R
8,78,G
8,78,B
8,79,R
8,79,G
8,79,B
8,80,R
8,80,G
8,80,B
8,81,R
8,81,G
8,81,B
8,82,R
8,82,G
8,82,B
8,83,R
8,83,G
8,83,B
8,84,R
8,84,G
8,84,B
8,85,R
8,85,G
8,85,B
8,86,R
8,86,G
8,86,B
8,87,R
8,87,G
8,87,B
8,88,R
8,88,G
8,88,B
8,89,R
8,89,G
8,89,B
8,90,R
8,90,G
8,90,B
8,91,R
8,91,G
8,91,B
8,92,R
8,92,G
8,92,B
8,93,R
8,93,G
8,93,B
8,94,R
8,94,G
8,94,B
8,95,R
8,95,G
8,95,B
8,96,R
8,96,G
8,96,B
8,97,R
8,97,G
8,97,B
8,98,R
8,98,G
8,98,B
8,99,R
8,99,G
8,99,B
8,100,R
8,100,G
8,100,B
8,101,R
8,101,G
8,101,B
8,102,R
8,102,G
8,102,B
8,103,R
8,103,G
8,103,B
8,104,R
8,104,G
8,104,B
8,105,R
8,105,G
8,105,B
8,106,R
8,106,G
8,106,B
8,107,R
8,107,G
8,107,B
8,108,R
8,108,G
8,108,B
8,109,R
8,109,G
8,109,B
8,110,R
8,110,G
8,110,B
8,111,R
8,111,G
8,111,B
8,112,R
8,112,G
8,112,B
8,113,R
8,113,G
8,113,B
8,114,R
8,114,G
8,114,B
8,115,R
8,115,G
8,115,B
8,116,R
8,116,G
8,116,B
8,117,R
8,117,G
8,117,B
8,118,R
8,118,G
8,118,B
8,119,R
8,119,G
8,119,B
8,120,R
8,120,G
8,120,B
8,121,R
8,121,G
8,121,B
8,122,R
8,122,G
8,122,B
8,123,R
8,123,G
8,123,B
8,124,R
8,124,G
8,124,B
8,125,R
8,125,G
8,125,B
8,126,R
8,126,G
8,126,B
8,127,R
8,127,G
8,127,B
9,0,R
9,0,G
9,0,B
9,1,R
9,1,G
9,1,B
9,2,R
9,2,G
9,2,B
9,3,R
9,3,G
9,3,B
9,4,R
9,4,G
9,4,B
9,5,R
9,5,G
9,5,B
9,6,R
9,6,G
9,6,B
9,7,R
9,7,G
9,7,B
9,8,R
9,8,G
9,8,B
9,9,R
9,9,G
9,9,B
9,10,R
9,10,G
9,10,B
9,11,R
9,11,G
9,11,B
9,12,R
9,12,G
9,12,B
9,13,R
9,13,G
9,13,B
9,14,R
9,14,G
9,14,B
9,15,R
9,15,G
9,15,B
9,16,R
9,16,G
9,16,B
9,17,R
9,17,G
9,17,B
9,18,R
9,18,G
9,18,B
9,19,R
9,19,G
9,19,B
9,20,R
9,20,G
9,20,B
9,21,R
9,21,G
9,21,B
9,22,R
9,22,G
9,22,B
9,23,R
9,23,G
9,23,B
9,24,R
9,24,G
9,24,B
9,25,R
9,25,G
9,25,B
9,26,R
9,26,G
9,26,B
9,27,R
9,27,G
9,27,B
9,28,R
9,28,G
9,28,B
9,29,R
9,29,G
9,29,B
9,30,R
9,30,G
9,30,B
9,31,R
9,31,G
9,31,B
9,32,R
9,32,G
9,32,B
9,33,R
9,33,G
9,33,B
9,34,R
9,34,G
9,34,B
9,35,R
9,35,G
9,35,B
9,36,R
9,36,G
9,36,B
9,37,R
9,37,G
9,37,B
9,38,R
9,38,G
9,38,B
9,39,R
9,39,G
9,39,B
9,40,R
9,40,G
9,40,B
9,41,R
9,41,G
9,41,B
9,42,R
9,42,G
9,42,B
9,43,R
9,43,G
9,43,B
9,44,R
9,44,G
9,44,B
9,45,R
9,45,G
9,45,B
9,46,R
9,46,G
9,46,B
9,47,R
9,47,G
9,47,B
9,48,R
9,48,G
9,48,B
9,49,R
9,49,G
9,49,B
9,50,R
9,50,G
9,50,B
9,51,R
9,51,G
9,51,B
9,52,R
9,52,G
9,52,B
9,53,R
9,53,G
9,53,B
9,54,R
9,54,G
9,54,B
9,55,R
9,55,G
9,55,B
9,56,R
9,56,G
9,56,B
9,57,R
9,57,G
9,57,B
9,58,R
9,58,G
9,58,B
9,59,R
9,59,G
9,59,B
9,60,R
9,60,G
9,60,B
9,61,R
9,61,G
9,61,B
9,62,R
9,62,G
9,62,B
9,63,R
9,63,G
9,63,B
9,64,R
9,64,G
9,64,B
9,65,R
9,65,G
9,65,B
9,66,R
9,66,G
9,66,B
9,67,R
9,67,G
9,67,B
9,68,R
9,68,G
9,68,B
9,69,R
9,69,G
9,69,B
9,70,R
9,70,G
9,70,B
9,71,R
9,71,G
9,71,B
9,72,R
9,72,G
9,72,B
9,73,R
9,73,G
9,73,B
9,74,R
9,74,G
9,74,B
9,75,R
9,75,G
9,75,B
9,76,R
9,76,G
9,76,B
9,77,R
9,77,G
9,77,B
9,78,R
9,78,G
9,78,B
9,79,R
9,79,G
9,79,B
9,80,R
9,80,G
9,80,B
9,81,R
9,81,G
9,81,B
9,82,R
9,82,G
9,82,B
9,83,R
9,83,G
9,83,B
9,84,R
9,84,G
9,84,B
9,85,R
9,85,G
9,85,B
9,86,R
9,86,G
9,86,B
9,87,R
9,87,G
9,87,B
9,88,R
9,88,G
9,88,B
9,89,R
9,89,G
9,89,B
9,90,R
9,90,G
9,90,B
9,91,R
9,91,G
9,91,B
9,92,R
9,92,G
9,92,B
9,93,R
9,93,G
9,93,B
9,94,R
9,94,G
9,94,B
9,95,R
9,95,G
9,95,B
9,96,R
9,96,G
9,96,B
9,97,R
9,97,G
9,97,B
9,98,R
9,98,G
9,98,B
9,99,R
9,99,G
9,99,B
9,100,R
9,100,G
9,100,B
9,101,R
9,101,G
9,101,B
9,102,R
9,102,G
9,102,B
9,103,R
9,103,G
9,103,B
9,104,R
9,104,G
9,104,B
9,105,R
9,105,G
9,105,B
9,106,R
9,106,G
9,106,B
9,107,R
9,107,G
9,107,B
9,108,R
9,108,G
9,108,B
9,109,R
9,109,G
9,109,B
9,110,R
9,110,G
9,110,B
9,111,R
9,111,G
9,111,B
9,112,R
9,112,G
9,112,B
9,113,R
9,113,G
9,113,B
9,114,R
9,114,G
9,114,B
9,115,R
9,115,G
9,115,B
9,116,R
9,116,G
9,116,B
9,117,R
9,117,G
9,117,B
9,118,R
9,118,G
9,118,B
9,119,R
9,119,G
9,119,B
9,120,R
9,120,G
9,120,B
9,121,R
9,121,G
9,121,B
9,122,R
9,122,G
9,122,B
9,123,R
9,123,G
9,123,B
9,124,R
9,124,G
9,124,B
9,125,R
9,125,G
9,125,B
9,126,R
9,126,G
9,126,B
9,127,R
9,127,G
9,127,B
10,0,R
10,0,G
10,0,B
10,1,R
10,1,G
10,1,B
10,2,R
10,2,G
10,2,B
10,3,R
10,3,G
10,3,B
10,4,R
10,4,G
10,4,B
10,5,R
10,5,G
10,5,B
10,6,R
10,6,G
10,6,B
10,7,R
10,7,G
10,7,B
10,8,R
10,8,G
10,8,B
10,9,R
10,9,G
10,9,B
10,10,R
10,10,G
10,10,B
10,11,R
10,11,G
10,11,B
10,12,R
10,12,G
10,12,B
10,13,R
10,13,G
10,13,B
10,14,R
10,14,G
10,14,B
10,15,R
10,15,G
10,15,B
10,16,R
10,16,G
10,16,B
10,17,R
10,17,G
10,17,B
10,18,R
10,18,G
10,18,B
10,19,R
10,19,G
10,19,B
10,20,R
10,20,G
10,20,B
10,21,R
10,21,G
10,21,B
10,22,R
10,22,G
10,22,B
10,23,R
10,23,G
10,23,B
10,24,R
10,24,G
10,24,B
10,25,R
10,25,G
10,25,B
10,26,R
10,26,G
10,26,B
10,27,R
10,27,G
10,27,B
10,28,R
10,28,G
10,28,B
10,29,R
10,29,G
10,29,B
10,30,R
10,30,G
10,30,B
10,31,R
10,31,G
10,31,B
10,32,R
10,32,G
10,32,B
10,33,R
10,33,G
10,33,B
10,34,R
10,34,G
10,34,B
10,35,R
10,35,G
10,35,B
10,36,R
10,36,G
10,36,B
10,37,R
10,37,G
10,37,B
10,38,R
10,38,G
10,38,B
10,39,R
10,39,G
10,39,B
10,40,R
10,40,G
10,40,B
10,41,R
10,41,G
10,41,B
10,42,R
10,42,G
10,42,B
10,43,R
10,43,G
10,43,B
10,44,R
10,44,G
10,44,B
10,45,R
10,45,G
10,45,B
10,46,R
10,46,G
10,46,B
10,47,R
10,47,G
10,47,B
10,48,R
10,48,G
10,48,B
10,49,R
10,49,G
10,49,B
10,50,R
10,50,G
10,50,B
10,51,R
10,51,G
10,51,B
10,52,R
10,52,G
10,52,B
10,53,R
10,53,G
10,53,B
10,54,R
10,54,G
10,54,B
10,55,R
10,55,G
10,55,B
10,56,R
10,56,G
10,56,B
10,57,R
10,57,G
10,57,B
10,58,R
10,58,G
10,58,B
10,59,R
10,59,G
10,59,B
10,60,R
10,60,G
10,60,B
10,61,R
10,61,G
10,61,B
10,62,R
10,62,G
10,62,B
10,63,R
10,63,G
10,63,B
10,64,R
10,64,G
10,64,B
10,65,R
10,65,G
10,65,B
10,66,R
10,66,G
10,66,B
10,67,R
10,67,G
10,67,B
10,68,R
10,68,G
10,68,B
10,69,R
10,69,G
10,69,B
10,70,R
10,70,G
10,70,B
10,71,R
10,71,G
10,71,B
10,72,R
10,72,G
10,72,B
10,73,R
10,73,G
10,73,B
10,74,R
10,74,G
10,74,B
10,75,R
10,75,G
10,75,B
10,76,R
10,76,G
10,76,B
10,77,R
10,77,G
10,77,B
10,78,R
10,78,G
10,78,B
10,79,R
10,79,G
10,79,B
10,80,R
10,80,G
10,80,B
10,81,R
10,81,G
10,81,B
10,82,R
10,82,G
10,82,B
10,83,R
10,83,G
10,83,B
10,84,R
10,84,G
10,84,B
10,85,R
10,85,G
10,85,B
10,86,R
10,86,G
10,86,B
10,87,R
10,87,G
10,87,B
10,88,R
10,88,G
10,88,B
10,89,R
10,89,G
10,89,B
10,90,R
10,90,G
10,90,B
10,91,R
10,91,G
10,91,B
10,92,R
10,92,G
10,92,B
10,93,R
10,93,G
10,93,B
10,94,R
10,94,G
10,94,B
10,95,R
10,95,G
10,95,B
10,96,R
10,96,G
10,96,B
10,97,R
10,97,G
10,97,B
10,98,R
10,98,G
10,98,B
10,99,R
10,99,G
10,99,B
10,100,R
10,100,G
10,100,B
10,101,R
10,101,G
10,101,B
10,102,R
10,102,G
10,102,B
10,103,R
10,103,G
10,103,B
10,104,R
10,104,G
10,104,B
10,105,R
10,105,G
10,105,B
10,106,R
10,106,G
10,106,B
10,107,R
10,107,G
10,107,B
10,108,R
10,108,G
10,108,B
10,109,R
10,109,G
10,109,B
10,110,R
10,110,G
10,110,B
10,111,R
10,111,G
10,111,B
10,112,R
10,112,G
10,112,B
10,113,R
10,113,G
10,113,B
10,114,R
10,114,G
10,114,B
10,115,R
10,115,G
10,115,B
10,116,R
10,116,G
10,116,B
10,117,R
10,117,G
10,117,B
10,118,R
10,118,G
10,118,B
10,119,R
10,119,G
10,119,B
10,120,R
10,120,G
10,120,B
10,121,R
10,121,G
10,121,B
10,122,R
10,122,G
10,122,B
10,123,R
10,123,G
10,123,B
10,124,R
10,124,G
10,124,B
10,125,R
10,125,G
10,125,B
10,126,R
10,126,G
10,126,B
10,127,R
10,127,G
10,127,B
11,0,R
11,0,G
11,0,B
11,1,R
11,1,G
11,1,B
11,2,R
11,2,G
11,2,B
11,3,R
11,3,G
11,3,B
11,4,R
11,4,G
11,4,B
11,5,R
11,5,G
11,5,B
11,6,R
11,6,G
11,6,B
11,7,R
11,7,G
11,7,B
11,8,R
11,8,G
11,8,B
11,9,R
11,9,G
11,9,B
11,10,R
11,10,G
11,10,B
11,11,R
11,11,G
11,11,B
11,12,R
11,12,G
11,12,B
11,13,R
11,13,G
11,13,B
11,14,R
11,14,G
11,14,B
11,15,R
11,15,G
11,15,B
11,16,R
11,16,G
11,16,B
11,17,R
11,17,G
11,17,B
11,18,R
11,18,G
11,18,B
11,19,R
11,19,G
11,19,B
11,20,R
11,20,G
11,20,B
11,21,R
11,21,G
11,21,B
11,22,R
11,22,G
11,22,B
11,23,R
11,23,G
11,23,B
11,24,R
11,24,G
11,24,B
11,25,R
11,25,G
11,25,B
11,26,R
11,26,G
11,26,B
11,27,R
11,27,G
11,27,B
11,28,R
11,28,G
11,28,B
11,29,R
11,29,G
11,29,B
11,30,R
11,30,G
11,30,B
11,31,R
11,31,G
11,31,B
11,32,R
11,32,G
11,32,B
11,33,R
11,33,G
11,33,B
11,34,R
11,34,G
11,34,B
11,35,R
11,35,G
11,35,B
11,36,R
11,36,G
11,36,B
11,37,R
11,37,G
11,37,B
11,38,R
11,38,G
11,38,B
11,39,R
11,39,G
11,39,B
11,40,R
11,40,G
11,40,B
11,41,R
11,41,G
11,41,B
11,42,R
11,42,G
11,42,B
11,43,R
11,43,G
11,43,B
11,44,R
11,44,G
11,44,B
11,45,R
11,45,G
11,45,B
11,46,R
11,46,G
11,46,B
11,47,R
11,47,G
11,47,B
11,48,R
11,48,G
11,48,B
11,49,R
11,49,G
11,49,B
11,50,R
11,50,G
11,50,B
11,51,R
11,51,G
11,51,B
11,52,R
11,52,G
11,52,B
11,53,R
11,53,G
11,53,B
11,54,R
11,54,G
11,54,B
11,55,R
11,55,G
11,55,B
11,56,R
11,56,G
11,56,B
11,57,R
11,57,G
11,57,B
11,58,R
11,58,G
11,58,B
11,59,R
11,59,G
11,59,B
11,60,R
11,60,G
11,60,B
11,61,R
11,61,G
11,61,B
11,62,R
11,62,G
11,62,B
11,63,R
11,63,G
11,63,B
11,64,R
11,64,G
11,64,B
11,65,R
11,65,G
11,65,B
11,66,R
11,66,G
11,66,B
11,67,R
11,67,G
11,67,B
11,68,R
11,68,G
11,68,B
11,69,R
11,69,G
11,69,B
11,70,R
11,70,G
11,70,B
11,71,R
11,71,G
11,71,B
11,72,R
11,72,G
11,72,B
11,73,R
11,73,G
11,73,B
11,74,R
11,74,G
11,74,B
11,75,R
11,75,G
11,75,B
11,76,R
11,76,G
11,76,B
11,77,R
11,77,G
11,77,B
11,78,R
11,78,G
11,78,B
11,79,R
11,79,G
11,79,B
11,80,R
11,80,G
11,80,B
11,81,R
11,81,G
11,81,B
11,82,R
11,82,G
11,82,B
11,83,R
11,83,G
11,83,B
11,84,R
11,84,G
11,84,B
11,85,R
11,85,G
11,85,B
11,86,R
11,86,G
11,86,B
11,87,R
11,87,G
11,87,B
11,88,R
11,88,G
11,88,B
11,89,R
11,89,G
11,89,B
11,90,R
11,90,G
11,90,B
11,91,R
11,91,G
11,91,B
11,92,R
11,92,G
11,92,B
11,93,R
11,93,G
11,93,B
11,94,R
11,94,G
11,94,B
11,95,R
11,95,G
11,95,B
11,96,R
11,96,G
11,96,B
11,97,R
11,97,G
11,97,B
11,98,R
11,98,G
11,98,B
11,99,R
11,99,G
11,99,B
11,100,R
11,100,G
11,100,B
11,101,R
11,101,G
11,101,B
11,102,R
11,102,G
11,102,B
11,103,R
11,103,G
11,103,B
11,104,R
11,104,G
11,104,B
11,105,R
11,105,G
11,105,B
11,106,R
11,106,G
11,106,B
11,107,R
11,107,G
11,107,B
11,108,R
11,108,G
11,108,B
11,109,R
11,109,G
11,109,B
11,110,R
11,110,G
11,110,B
11,111,R
11,111,G
11,111,B
11,112,R
11,112,G
11,112,B
11,113,R
11,113,G
11,113,B
11,114,R
11,114,G
11,114,B
11,115,R
11,115,G
11,115,B
11,116,R
11,116,G
11,116,B
11,117,R
11,117,G
11,117,B
11,118,R
11,118,G
11,118,B
11,119,R
11,119,G
11,119,B
11,120,R
11,120,G
11,120,B
11,121,R
11,121,G
11,121,B
11,122,R
11,122,G
11,122,B
11,123,R
11,123,G
11,123,B
11,124,R
11,124,G
11,124,B
11,125,R
11,125,G
11,125,B
11,126,R
11,126,G
11,126,B
11,127,R
11,127,G
11,127,B
12,0,R
12,0,G
12,0,B
12,1,R
12,1,G
12,1,B
12,2,R
12,2,G
12,2,B
12,3,R
12,3,G
12,3,B
12,4,R
12,4,G
12,4,B
12,5,R
12,5,G
12,5,B
12,6,R
12,6,G
12,6,B
12,7,R
12,7,G
12,7,B
12,8,R
12,8,G
12,8,B
12,9,R
12,9,G
12,9,B
12,10,R
12,10,G
12,10,B
12,11,R
12,11,G
12,11,B
12,12,R
12,12,G
12,12,B
12,13,R
12,13,G
12,13,B
12,14,R
12,14,G
12,14,B
12,15,R
12,15,G
12,15,B
12,16,R
12,16,G
12,16,B
12,17,R
12,17,G
12,17,B
12,18,R
