y,x,channel
20,212,R
20,212,G
20,212,B
20,213,R
20,213,G
20,213,B
20,214,R
20,214,G
20,214,B
20,215,R
20,215,G
20,215,B
20,216,R
20,216,G
20,216,B
20,217,R
20,217,G
20,217,B
20,218,R
20,218,G
20,218,B
20,219,R
20,219,G
20,219,B
20,220,R
20,220,G
20,220,B
20,221,R
20,221,G
20,221,B
20,222,R
20,222,G
20,222,B
20,223,R
20,223,G
20,223,B
20,224,R
20,224,G
20,224,B
20,225,R
20,225,G
20,225,B
20,226,R
20,226,G
20,226,B
20,227,R
20,227,G
20,227,B
20,228,R
20,228,G
20,228,B
20,229,R
20,229,G
20,229,B
20,230,R
20,230,G
20,230,B
20,231,R
20,231,G
20,231,B
20,232,R
20,232,G
20,232,B
20,233,R
20,233,G
20,233,B
20,234,R
20,234,G
20,234,B
20,235,R
20,235,G
20,235,B
20,236,R
20,236,G
20,236,B
20,237,R
20,237,G
20,237,B
20,238,R
20,238,G
20,238,B
20,239,R
20,239,G
20,239,B
20,240,R
20,240,G
20,240,B
20,241,R
20,241,G
20,241,B
20,242,R
20,242,G
20,242,B
20,243,R
20,243,G
20,243,B
20,244,R
20,244,G
20,244,B
20,245,R
20,245,G
20,245,B
20,246,R
20,246,G
20,246,B
20,247,R
20,247,G
20,247,B
20,248,R
20,248,G
20,248,B
20,249,R
20,249,G
20,249,B
20,250,R
20,250,G
20,250,B
20,251,R
20,251,G
20,251,B
20,252,R
20,252,G
20,252,B
20,253,R
20,253,G
20,253,B
20,254,R
20,254,G
20,254,B
20,255,R
20,255,G
20,255,B
21,0,R
21,0,G
21,0,B
21,1,R
21,1,G
21,1,B
21,2,R
21,2,G
21,2,B
21,3,R
21,3,G
21,3,B
21,4,R
21,4,G
21,4,B
21,5,R
21,5,G
21,5,B
21,6,R
21,6,G
21,6,B
21,7,R
21,7,G
21,7,B
21,8,R
21,8,G
21,8,B
21,9,R
21,9,G
21,9,B
21,10,R
21,10,G
21,10,B
21,11,R
21,11,G
21,11,B
21,12,R
21,12,G
21,12,B
21,13,R
21,13,G
21,13,B
21,14,R
21,14,G
21,14,B
21,15,R
21,15,G
21,15,B
21,16,R
21,16,G
21,16,B
21,17,R
21,17,G
21,17,B
21,18,R
21,18,G
21,18,B
21,19,R
21,19,G
21,19,B
21,20,R
21,20,G
21,20,B
21,21,R
21,21,G
21,21,B
21,22,R
21,22,G
21,22,B
21,23,R
21,23,G
21,23,B
21,24,R
21,24,G
21,24,B
21,25,R
21,25,G
21,25,B
21,26,R
21,26,G
21,26,B
21,27,R
21,27,G
21,27,B
21,28,R
21,28,G
21,28,B
21,29,R
21,29,G
21,29,B
21,30,R
21,30,G
21,30,B
21,31,R
21,31,G
21,31,B
21,32,R
21,32,G
21,32,B
21,33,R
21,33,G
21,33,B
21,34,R
21,34,G
21,34,B
21,35,R
21,35,G
21,35,B
21,36,R
21,36,G
21,36,B
21,37,R
21,37,G
21,37,B
21,38,R
21,38,G
21,38,B
21,39,R
21,39,G
21,39,B
21,40,R
21,40,G
21,40,B
21,41,R
21,41,G
21,41,B
21,42,R
21,42,G
21,42,B
21,43,R
21,43,G
21,43,B
21,44,R
21,44,G
21,44,B
21,45,R
21,45,G
21,45,B
21,46,R
21,46,G
21,46,B
21,47,R
21,47,G
21,47,B
21,48,R
21,48,G
21,48,B
21,49,R
21,49,G
21,49,B
21,50,R
21,50,G
21,50,B
21,51,R
21,51,G
21,51,B
21,52,R
21,52,G
21,52,B
21,53,R
21,53,G
21,53,B
21,54,R
21,54,G
21,54,B
21,55,R
21,55,G
21,55,B
21,56,R
21,56,G
21,56,B
21,57,R
21,57,G
21,57,B
21,58,R
21,58,G
21,58,B
21,59,R
21,59,G
21,59,B
21,60,R
21,60,G
21,60,B
21,61,R
21,61,G
21,61,B
21,62,R
21,62,G
21,62,B
21,63,R
21,63,G
21,63,B
21,64,R
21,64,G
21,64,B
21,65,R
21,65,G
21,65,B
21,66,R
21,66,G
21,66,B
21,67,R
21,67,G
21,67,B
21,68,R
21,68,G
21,68,B
21,69,R
21,69,G
21,69,B
21,70,R
21,70,G
21,70,B
21,71,R
21,71,G
21,71,B
21,72,R
21,72,G
21,72,B
21,73,R
21,73,G
21,73,B
21,74,R
21,74,G
21,74,B
21,75,R
21,75,G
21,75,B
21,76,R
21,76,G
21,76,B
21,77,R
21,77,G
21,77,B
21,78,R
21,78,G
21,78,B
21,79,R
21,79,G
21,79,B
21,80,R
21,80,G
21,80,B
21,81,R
21,81,G
21,81,B
21,82,R
21,82,G
21,82,B
21,83,R
21,83,G
21,83,B
21,84,R
21,84,G
21,84,B
21,85,R
21,85,G
21,85,B
21,86,R
21,86,G
21,86,B
21,87,R
21,87,G
21,87,B
21,88,R
21,88,G
21,88,B
21,89,R
21,89,G
21,89,B
21,90,R
21,90,G
21,90,B
21,91,R
21,91,G
21,91,B
21,92,R
21,92,G
21,92,B
21,93,R
21,93,G
21,93,B
21,94,R
21,94,G
21,94,B
21,95,R
21,95,G
21,95,B
21,96,R
21,96,G
21,96,B
21,97,R
21,97,G
21,97,B
21,98,R
21,98,G
21,98,B
21,99,R
21,99,G
21,99,B
21,100,R
21,100,G
21,100,B
21,101,R
21,101,G
21,101,B
21,102,R
21,102,G
21,102,B
21,103,R
21,103,G
21,103,B
21,104,R
21,104,G
21,104,B
21,105,R
21,105,G
21,105,B
21,106,R
21,106,G
21,106,B
21,107,R
21,107,G
21,107,B
21,108,R
21,108,G
21,108,B
21,109,R
21,109,G
21,109,B
21,110,R
21,110,G
21,110,B
21,111,R
21,111,G
21,111,B
21,112,R
21,112,G
21,112,B
21,113,R
21,113,G
21,113,B
21,114,R
21,114,G
21,114,B
21,115,R
21,115,G
21,115,B
21,116,R
21,116,G
21,116,B
21,117,R
21,117,G
21,117,B
21,118,R
21,118,G
21,118,B
21,119,R
21,119,G
21,119,B
21,120,R
21,120,G
21,120,B
21,121,R
21,121,G
21,121,B
21,122,R
21,122,G
21,122,B
21,123,R
21,123,G
21,123,B
21,124,R
21,124,G
21,124,B
21,125,R
21,125,G
21,125,B
21,126,R
21,126,G
21,126,B
21,127,R
21,127,G
21,127,B
21,128,R
21,128,G
21,128,B
21,129,R
21,129,G
21,129,B
21,130,R
21,130,G
21,130,B
21,131,R
21,131,G
21,131,B
21,132,R
21,132,G
21,132,B
21,133,R
21,133,G
21,133,B
21,134,R
21,134,G
21,134,B
21,135,R
21,135,G
21,135,B
21,136,R
21,136,G
21,136,B
21,137,R
21,137,G
21,137,B
21,138,R
21,138,G
21,138,B
21,139,R
21,139,G
21,139,B
21,140,R
21,140,G
21,140,B
21,141,R
21,141,G
21,141,B
21,142,R
21,142,G
21,142,B
21,143,R
21,143,G
21,143,B
21,144,R
21,144,G
21,144,B
21,145,R
21,145,G
21,145,B
21,146,R
21,146,G
21,146,B
21,147,R
21,147,G
21,147,B
21,148,R
21,148,G
21,148,B
21,149,R
21,149,G
21,149,B
21,150,R
21,150,G
21,150,B
21,151,R
21,151,G
21,151,B
21,152,R
21,152,G
21,152,B
21,153,R
21,153,G
21,153,B
21,154,R
21,154,G
21,154,B
21,155,R
21,155,G
21,155,B
21,156,R
21,156,G
21,156,B
21,157,R
21,157,G
21,157,B
21,158,R
21,158,G
21,158,B
21,159,R
21,159,G
21,159,B
21,160,R
21,160,G
21,160,B
21,161,R
21,161,G
21,161,B
21,162,R
21,162,G
21,162,B
21,163,R
21,163,G
21,163,B
21,164,R
21,164,G
21,164,B
21,165,R
21,165,G
21,165,B
21,166,R
21,166,G
21,166,B
21,167,R
21,167,G
21,167,B
21,168,R
21,168,G
21,168,B
21,169,R
21,169,G
21,169,B
21,170,R
21,170,G
21,170,B
21,171,R
21,171,G
21,171,B
21,172,R
21,172,G
21,172,B
21,173,R
21,173,G
21,173,B
21,174,R
21,174,G
21,174,B
21,175,R
21,175,G
21,175,B
21,176,R
21,176,G
21,176,B
21,177,R
21,177,G
21,177,B
21,178,R
21,178,G
21,178,B
21,179,R
21,179,G
21,179,B
21,180,R
21,180,G
21,180,B
21,181,R
21,181,G
21,181,B
21,182,R
21,182,G
21,182,B
21,183,R
21,183,G
21,183,B
21,184,R
21,184,G
21,184,B
21,185,R
21,185,G
21,185,B
21,186,R
21,186,G
21,186,B
21,187,R
21,187,G
21,187,B
21,188,R
21,188,G
21,188,B
21,189,R
21,189,G
21,189,B
21,190,R
21,190,G
21,190,B
21,191,R
21,191,G
21,191,B
21,192,R
21,192,G
21,192,B
21,193,R
21,193,G
21,193,B
21,194,R
21,194,G
21,194,B
21,195,R
21,195,G
21,195,B
21,196,R
21,196,G
21,196,B
21,197,R
21,197,G
21,197,B
21,198,R
21,198,G
21,198,B
21,199,R
21,199,G
21,199,B
21,200,R
21,200,G
21,200,B
21,201,R
21,201,G
21,201,B
21,202,R
21,202,G
21,202,B
21,203,R
21,203,G
21,203,B
21,204,R
21,204,G
21,204,B
21,205,R
21,205,G
21,205,B
21,206,R
21,206,G
21,206,B
21,207,R
21,207,G
21,207,B
21,208,R
21,208,G
21,208,B
21,209,R
21,209,G
21,209,B
21,210,R
21,210,G
21,210,B
21,211,R
21,211,G
21,211,B
21,212,R
21,212,G
21,212,B
21,213,R
21,213,G
21,213,B
21,214,R
21,214,G
21,214,B
21,215,R
21,215,G
21,215,B
21,216,R
21,216,G
21,216,B
21,217,R
21,217,G
21,217,B
21,218,R
21,218,G
21,218,B
21,219,R
21,219,G
21,219,B
21,220,R
21,220,G
21,220,B
21,221,R
21,221,G
21,221,B
21,222,R
21,222,G
21,222,B
21,223,R
21,223,G
21,223,B
21,224,R
21,224,G
21,224,B
21,225,R
21,225,G
21,225,B
21,226,R
21,226,G
21,226,B
21,227,R
21,227,G
21,227,B
21,228,R
21,228,G
21,228,B
21,229,R
21,229,G
21,229,B
21,230,R
21,230,G
21,230,B
21,231,R
21,231,G
21,231,B
21,232,R
21,232,G
21,232,B
21,233,R
21,233,G
21,233,B
21,234,R
21,234,G
21,234,B
21,235,R
21,235,G
21,235,B
21,236,R
21,236,G
21,236,B
21,237,R
21,237,G
21,237,B
21,238,R
21,238,G
21,238,B
21,239,R
21,239,G
21,239,B
21,240,R
21,240,G
21,240,B
21,241,R
21,241,G
21,241,B
21,242,R
21,242,G
21,242,B
21,243,R
21,243,G
21,243,B
21,244,R
21,244,G
21,244,B
21,245,R
21,245,G
21,245,B
21,246,R
21,246,G
21,246,B
21,247,R
21,247,G
21,247,B
21,248,R
21,248,G
21,248,B
21,249,R
21,249,G
21,249,B
21,250,R
21,250,G
21,250,B
21,251,R
21,251,G
21,251,B
21,252,R
21,252,G
21,252,B
21,253,R
21,253,G
21,253,B
21,254,R
21,254,G
21,254,B
21,255,R
21,255,G
21,255,B
22,0,R
22,0,G
22,0,B
22,1,R
22,1,G
22,1,B
22,2,R
22,2,G
22,2,B
22,3,R
22,3,G
22,3,B
22,4,R
22,4,G
22,4,B
22,5,R
22,5,G
22,5,B
22,6,R
22,6,G
22,6,B
22,7,R
22,7,G
22,7,B
22,8,R
22,8,G
22,8,B
22,9,R
22,9,G
22,9,B
22,10,R
22,10,G
22,10,B
22,11,R
22,11,G
22,11,B
22,12,R
22,12,G
22,12,B
22,13,R
22,13,G
22,13,B
22,14,R
22,14,G
22,14,B
22,15,R
22,15,G
22,15,B
22,16,R
22,16,G
22,16,B
22,17,R
22,17,G
22,17,B
22,18,R
22,18,G
22,18,B
22,19,R
22,19,G
22,19,B
22,20,R
22,20,G
22,20,B
22,21,R
22,21,G
22,21,B
22,22,R
22,22,G
22,22,B
22,23,R
22,23,G
22,23,B
22,24,R
22,24,G
22,24,B
22,25,R
22,25,G
22,25,B
22,26,R
22,26,G
22,26,B
22,27,R
22,27,G
22,27,B
22,28,R
22,28,G
22,28,B
22,29,R
22,29,G
22,29,B
22,30,R
22,30,G
22,30,B
22,31,R
22,31,G
22,31,B
22,32,R
22,32,G
22,32,B
22,33,R
22,33,G
22,33,B
22,34,R
22,34,G
22,34,B
22,35,R
22,35,G
22,35,B
22,36,R
22,36,G
22,36,B
22,37,R
22,37,G
22,37,B
22,38,R
22,38,G
22,38,B
22,39,R
22,39,G
22,39,B
22,40,R
22,40,G
22,40,B
22,41,R
22,41,G
22,41,B
22,42,R
22,42,G
22,42,B
22,43,R
22,43,G
22,43,B
22,44,R
22,44,G
22,44,B
22,45,R
22,45,G
22,45,B
22,46,R
22,46,G
22,46,B
22,47,R
22,47,G
22,47,B
22,48,R
22,48,G
22,48,B
22,49,R
22,49,G
22,49,B
22,50,R
22,50,G
22,50,B
22,51,R
22,51,G
22,51,B
22,52,R
22,52,G
22,52,B
22,53,R
22,53,G
22,53,B
22,54,R
22,54,G
22,54,B
22,55,R
22,55,G
22,55,B
22,56,R
22,56,G
22,56,B
22,57,R
22,57,G
22,57,B
22,58,R
22,58,G
22,58,B
22,59,R
22,59,G
22,59,B
22,60,R
22,60,G
22,60,B
22,61,R
22,61,G
22,61,B
22,62,R
22,62,G
22,62,B
22,63,R
22,63,G
22,63,B
22,64,R
22,64,G
22,64,B
22,65,R
22,65,G
22,65,B
22,66,R
22,66,G
22,66,B
22,67,R
22,67,G
22,67,B
22,68,R
22,68,G
22,68,B
22,69,R
22,69,G
22,69,B
22,70,R
22,70,G
22,70,B
22,71,R
22,71,G
22,71,B
22,72,R
22,72,G
22,72,B
22,73,R
22,73,G
22,73,B
22,74,R
22,74,G
22,74,B
22,75,R
22,75,G
22,75,B
22,76,R
22,76,G
22,76,B
22,77,R
22,77,G
22,77,B
22,78,R
22,78,G
22,78,B
22,79,R
22,79,G
22,79,B
22,80,R
22,80,G
22,80,B
22,81,R
22,81,G
22,81,B
22,82,R
22,82,G
22,82,B
22,83,R
22,83,G
22,83,B
22,84,R
22,84,G
22,84,B
22,85,R
22,85,G
22,85,B
22,86,R
22,86,G
22,86,B
22,87,R
22,87,G
22,87,B
22,88,R
22,88,G
22,88,B
22,89,R
22,89,G
22,89,B
22,90,R
22,90,G
22,90,B
22,91,R
22,91,G
22,91,B
22,92,R
22,92,G
22,92,B
22,93,R
22,93,G
22,93,B
22,94,R
22,94,G
22,94,B
22,95,R
22,95,G
22,95,B
22,96,R
22,96,G
22,96,B
22,97,R
22,97,G
22,97,B
22,98,R
22,98,G
22,98,B
22,99,R
22,99,G
22,99,B
22,100,R
22,100,G
22,100,B
22,101,R
22,101,G
22,101,B
22,102,R
22,102,G
22,102,B
22,103,R
22,103,G
22,103,B
22,104,R
22,104,G
22,104,B
22,105,R
22,105,G
22,105,B
22,106,R
22,106,G
22,106,B
22,107,R
22,107,G
22,107,B
22,108,R
22,108,G
22,108,B
22,109,R
22,109,G
22,109,B
22,110,R
22,110,G
22,110,B
22,111,R
22,111,G
22,111,B
22,112,R
22,112,G
22,112,B
22,113,R
22,113,G
22,113,B
22,114,R
22,114,G
22,114,B
22,115,R
22,115,G
22,115,B
22,116,R
22,116,G
22,116,B
22,117,R
22,117,G
22,117,B
22,118,R
22,118,G
22,118,B
22,119,R
22,119,G
22,119,B
22,120,R
22,120,G
22,120,B
22,121,R
22,121,G
22,121,B
22,122,R
22,122,G
22,122,B
22,123,R
22,123,G
22,123,B
22,124,R
22,124,G
22,124,B
22,125,R
22,125,G
22,125,B
22,126,R
22,126,G
22,126,B
22,127,R
22,127,G
22,127,B
22,128,R
22,128,G
22,128,B
22,129,R
22,129,G
22,129,B
22,130,R
22,130,G
22,130,B
22,131,R
22,131,G
22,131,B
22,132,R
22,132,G
22,132,B
22,133,R
22,133,G
22,133,B
22,134,R
22,134,G
22,134,B
22,135,R
22,135,G
22,135,B
22,136,R
22,136,G
22,136,B
22,137,R
22,137,G
22,137,B
22,138,R
22,138,G
22,138,B
22,139,R
22,139,G
22,139,B
22,140,R
22,140,G
22,140,B
22,141,R
22,141,G
22,141,B
22,142,R
22,142,G
22,142,B
22,143,R
22,143,G
22,143,B
22,144,R
22,144,G
22,144,B
22,145,R
22,145,G
22,145,B
22,146,R
22,146,G
22,146,B
22,147,R
22,147,G
22,147,B
22,148,R
22,148,G
22,148,B
22,149,R
22,149,G
22,149,B
22,150,R
22,150,G
22,150,B
22,151,R
22,151,G
22,151,B
22,152,R
22,152,G
22,152,B
22,153,R
22,153,G
22,153,B
22,154,R
22,154,G
22,154,B
22,155,R
22,155,G
22,155,B
22,156,R
22,156,G
22,156,B
22,157,R
22,157,G
22,157,B
22,158,R
22,158,G
22,158,B
22,159,R
22,159,G
22,159,B
22,160,R
22,160,G
22,160,B
22,161,R
22,161,G
22,161,B
22,162,R
22,162,G
22,162,B
22,163,R
22,163,G
22,163,B
22,164,R
22,164,G
22,164,B
22,165,R
22,165,G
22,165,B
22,166,R
22,166,G
22,166,B
22,167,R
22,167,G
22,167,B
22,168,R
22,168,G
22,168,B
22,169,R
22,169,G
22,169,B
22,170,R
22,170,G
22,170,B
22,171,R
22,171,G
22,171,B
22,172,R
22,172,G
22,172,B
22,173,R
22,173,G
22,173,B
22,174,R
22,174,G
22,174,B
22,175,R
22,175,G
22,175,B
22,176,R
22,176,G
22,176,B
22,177,R
22,177,G
22,177,B
22,178,R
22,178,G
22,178,B
22,179,R
22,179,G
22,179,B
22,180,R
22,180,G
22,180,B
22,181,R
22,181,G
22,181,B
22,182,R
22,182,G
22,182,B
22,183,R
22,183,G
22,183,B
22,184,R
22,184,G
22,184,B
22,185,R
22,185,G
22,185,B
22,186,R
22,186,G
22,186,B
22,187,R
22,187,G
22,187,B
22,188,R
22,188,G
22,188,B
22,189,R
22,189,G
22,189,B
22,190,R
22,190,G
22,190,B
22,191,R
22,191,G
22,191,B
22,192,R
22,192,G
22,192,B
22,193,R
22,193,G
22,193,B
22,194,R
22,194,G
22,194,B
22,195,R
22,195,G
22,195,B
22,196,R
22,196,G
22,196,B
22,197,R
22,197,G
22,197,B
22,198,R
22,198,G
22,198,B
22,199,R
22,199,G
22,199,B
22,200,R
22,200,G
22,200,B
22,201,R
22,201,G
22,201,B
22,202,R
22,202,G
22,202,B
22,203,R
22,203,G
22,203,B
22,204,R
22,204,G
22,204,B
22,205,R
22,205,G
22,205,B
22,206,R
22,206,G
22,206,B
22,207,R
22,207,G
22,207,B
22,208,R
22,208,G
22,208,B
22,209,R
22,209,G
22,209,B
22,210,R
22,210,G
22,210,B
22,211,R
22,211,G
22,211,B
22,212,R
22,212,G
22,212,B
22,213,R
22,213,G
22,213,B
22,214,R
22,214,G
22,214,B
22,215,R
22,215,G
22,215,B
22,216,R
22,216,G
22,216,B
22,217,R
22,217,G
22,217,B
22,218,R
22,218,G
22,218,B
22,219,R
22,219,G
22,219,B
22,220,R
22,220,G
22,220,B
22,221,R
22,221,G
22,221,B
22,222,R
22,222,G
22,222,B
22,223,R
22,223,G
22,223,B
22,224,R
22,224,G
22,224,B
22,225,R
22,225,G
22,225,B
22,226,R
22,226,G
22,226,B
22,227,R
22,227,G
22,227,B
22,228,R
22,228,G
22,228,B
22,229,R
22,229,G
22,229,B
22,230,R
22,230,G
22,230,B
22,231,R
22,231,G
22,231,B
22,232,R
22,232,G
22,232,B
22,233,R
22,233,G
22,233,B
22,234,R
22,234,G
22,234,B
22,235,R
22,235,G
22,235,B
22,236,R
22,236,G
22,236,B
22,237,R
22,237,G
22,237,B
22,238,R
22,238,G
22,238,B
22,239,R
22,239,G
22,239,B
22,240,R
22,240,G
22,240,B
22,241,R
22,241,G
22,241,B
22,242,R
22,242,G
22,242,B
22,243,R
22,243,G
22,243,B
22,244,R
22,244,G
22,244,B
22,245,R
22,245,G
22,245,B
22,246,R
22,246,G
22,246,B
22,247,R
22,247,G
22,247,B
22,248,R
22,248,G
22,248,B
22,249,R
22,249,G
22,249,B
22,250,R
22,250,G
22,250,B
22,251,R
22,251,G
22,251,B
22,252,R
22,252,G
22,252,B
22,253,R
22,253,G
22,253,B
22,254,R
22,254,G
22,254,B
22,255,R
22,255,G
22,255,B
23,0,R
23,0,G
23,0,B
23,1,R
23,1,G
23,1,B
23,2,R
23,2,G
23,2,B
23,3,R
23,3,G
23,3,B
23,4,R
23,4,G
23,4,B
23,5,R
23,5,G
23,5,B
23,6,R
23,6,G
23,6,B
23,7,R
23,7,G
23,7,B
23,8,R
23,8,G
23,8,B
23,9,R
23,9,G
23,9,B
23,10,R
23,10,G
23,10,B
23,11,R
23,11,G
23,11,B
23,12,R
23,12,G
23,12,B
23,13,R
23,13,G
23,13,B
23,14,R
23,14,G
23,14,B
23,15,R
23,15,G
23,15,B
23,16,R
23,16,G
23,16,B
23,17,R
23,17,G
23,17,B
23,18,R
23,18,G
23,18,B
23,19,R
23,19,G
23,19,B
23,20,R
23,20,G
23,20,B
23,21,R
23,21,G
23,21,B
23,22,R
23,22,G
23,22,B
23,23,R
23,23,G
23,23,B
23,24,R
23,24,G
23,24,B
23,25,R
23,25,G
23,25,B
23,26,R
23,26,G
23,26,B
23,27,R
23,27,G
23,27,B
23,28,R
23,28,G
23,28,B
23,29,R
23,29,G
23,29,B
23,30,R
23,30,G
23,30,B
23,31,R
23,31,G
23,31,B
23,32,R
23,32,G
23,32,B
23,33,R
23,33,G
23,33,B
23,34,R
23,34,G
23,34,B
23,35,R
23,35,G
23,35,B
23,36,R
23,36,G
23,36,B
23,37,R
23,37,G
23,37,B
23,38,R
23,38,G
23,38,B
23,39,R
23,39,G
23,39,B
23,40,R
23,40,G
23,40,B
23,41,R
23,41,G
23,41,B
23,42,R
23,42,G
23,42,B
23,43,R
23,43,G
23,43,B
23,44,R
23,44,G
23,44,B
23,45,R
23,45,G
23,45,B
23,46,R
23,46,G
23,46,B
23,47,R
23,47,G
23,47,B
23,48,R
23,48,G
23,48,B
23,49,R
23,49,G
23,49,B
23,50,R
23,50,G
23,50,B
23,51,R
23,51,G
23,51,B
23,52,R
23,52,G
23,52,B
23,53,R
23,53,G
23,53,B
23,54,R
23,54,G
23,54,B
23,55,R
23,55,G
23,55,B
23,56,R
23,56,G
23,56,B
23,57,R
23,57,G
23,57,B
23,58,R
23,58,G
23,58,B
23,59,R
23,59,G
23,59,B
23,60,R
23,60,G
23,60,B
23,61,R
23,61,G
23,61,B
23,62,R
23,62,G
23,62,B
23,63,R
23,63,G
23,63,B
23,64,R
23,64,G
23,64,B
23,65,R
23,65,G
23,65,B
23,66,R
23,66,G
23,66,B
23,67,R
23,67,G
23,67,B
23,68,R
23,68,G
23,68,B
23,69,R
23,69,G
23,69,B
23,70,R
23,70,G
23,70,B
23,71,R
23,71,G
23,71,B
23,72,R
23,72,G
23,72,B
23,73,R
23,73,G
23,73,B
23,74,R
23,74,G
23,74,B
23,75,R
23,75,G
23,75,B
23,76,R
23,76,G
23,76,B
23,77,R
23,77,G
23,77,B
23,78,R
23,78,G
23,78,B
23,79,R
23,79,G
23,79,B
23,80,R
23,80,G
23,80,B
23,81,R
23,81,G
23,81,B
23,82,R
23,82,G
23,82,B
23,83,R
23,83,G
23,83,B
23,84,R
23,84,G
23,84,B
23,85,R
23,85,G
23,85,B
23,86,R
23,86,G
23,86,B
23,87,R
23,87,G
23,87,B
23,88,R
23,88,G
23,88,B
23,89,R
23,89,G
23,89,B
23,90,R
23,90,G
23,90,B
23,91,R
23,91,G
23,91,B
23,92,R
23,92,G
23,92,B
23,93,R
23,93,G
23,93,B
23,94,R
23,94,G
23,94,B
23,95,R
23,95,G
23,95,B
23,96,R
23,96,G
23,96,B
23,97,R
23,97,G
23,97,B
23,98,R
23,98,G
23,98,B
23,99,R
23,99,G
23,99,B
23,100,R
23,100,G
23,100,B
23,101,R
23,101,G
23,101,B
23,102,R
23,102,G
23,102,B
23,103,R
23,103,G
23,103,B
23,104,R
23,104,G
23,104,B
23,105,R
23,105,G
23,105,B
23,106,R
23,106,G
23,106,B
23,107,R
23,107,G
23,107,B
23,108,R
23,108,G
23,108,B
23,109,R
23,109,G
23,109,B
23,110,R
23,110,G
23,110,B
23,111,R
23,111,G
23,111,B
23,112,R
23,112,G
23,112,B
23,113,R
23,113,G
23,113,B
23,114,R
23,114,G
23,114,B
23,115,R
23,115,G
23,115,B
23,116,R
23,116,G
23,116,B
23,117,R
23,117,G
23,117,B
23,118,R
23,118,G
23,118,B
23,119,R
23,119,G
23,119,B
23,120,R
23,120,G
23,120,B
23,121,R
23,121,G
23,121,B
23,122,R
23,122,G
23,122,B
23,123,R
23,123,G
23,123,B
23,124,R
23,124,G
23,124,B
23,125,R
23,125,G
23,125,B
23,126,R
23,126,G
23,126,B
23,127,R
23,127,G
23,127,B
23,128,R
23,128,G
23,128,B
23,129,R
23,129,G
23,129,B
23,130,R
23,130,G
23,130,B
23,131,R
23,131,G
23,131,B
23,132,R
23,132,G
23,132,B
23,133,R
23,133,G
23,133,B
23,134,R
23,134,G
23,134,B
23,135,R
23,135,G
23,135,B
23,136,R
23,136,G
23,136,B
23,137,R
23,137,G
23,137,B
23,138,R
23,138,G
23,138,B
23,139,R
23,139,G
23,139,B
23,140,R
23,140,G
23,140,B
23,141,R
23,141,G
23,141,B
23,142,R
23,142,G
23,142,B
23,143,R
23,143,G
23,143,B
23,144,R
23,144,G
23,144,B
23,145,R
23,145,G
23,145,B
23,146,R
23,146,G
23,146,B
23,147,R
23,147,G
23,147,B
23,148,R
23,148,G
23,148,B
23,149,R
23,149,G
23,149,B
23,150,R
23,150,G
23,150,B
23,151,R
23,151,G
23,151,B
23,152,R
23,152,G
23,152,B
23,153,R
23,153,G
23,153,B
23,154,R
23,154,G
23,154,B
23,155,R
23,155,G
23,155,B
23,156,R
23,156,G
23,156,B
23,157,R
23,157,G
23,157,B
23,158,R
23,158,G
23,158,B
23,159,R
23,159,G
23,159,B
23,160,R
23,160,G
23,160,B
23,161,R
23,161,G
23,161,B
23,162,R
23,162,G
23,162,B
23,163,R
23,163,G
23,163,B
23,164,R
23,164,G
23,164,B
23,165,R
23,165,G
23,165,B
23,166,R
23,166,G
23,166,B
23,167,R
23,167,G
23,167,B
23,168,R
23,168,G
23,168,B
23,169,R
23,169,G
23,169,B
23,170,R
23,170,G
23,170,B
23,171,R
23,171,G
23,171,B
23,172,R
23,172,G
23,172,B
23,173,R
23,173,G
23,173,B
23,174,R
23,174,G
23,174,B
23,175,R
23,175,G
23,175,B
23,176,R
23,176,G
23,176,B
23,177,R
23,177,G
23,177,B
23,178,R
23,178,G
23,178,B
23,179,R
23,179,G
23,179,B
23,180,R
23,180,G
23,180,B
23,181,R
23,181,G
23,181,B
23,182,R
23,182,G
23,182,B
23,183,R
23,183,G
23,183,B
23,184,R
23,184,G
23,184,B
23,185,R
23,185,G
23,185,B
23,186,R
23,186,G
23,186,B
23,187,R
23,187,G
23,187,B
23,188,R
23,188,G
23,188,B
23,189,R
23,189,G
23,189,B
23,190,R
23,190,G
23,190,B
23,191,R
23,191,G
23,191,B
23,192,R
23,192,G
23,192,B
23,193,R
23,193,G
23,193,B
23,194,R
23,194,G
23,194,B
23,195,R
23,195,G
23,195,B
23,196,R
23,196,G
23,196,B
23,197,R
23,197,G
23,197,B
23,198,R
23,198,G
23,198,B
23,199,R
23,199,G
23,199,B
23,200,R
23,200,G
23,200,B
23,201,R
23,201,G
23,201,B
23,202,R
23,202,G
23,202,B
23,203,R
23,203,G
23,203,B
23,204,R
23,204,G
23,204,B
23,205,R
23,205,G
23,205,B
23,206,R
23,206,G
23,206,B
23,207,R
23,207,G
23,207,B
23,208,R
23,208,G
23,208,B
23,209,R
23,209,G
23,209,B
23,210,R
23,210,G
23,210,B
23,211,R
23,211,G
23,211,B
23,212,R
23,212,G
23,212,B
23,213,R
23,213,G
23,213,B
23,214,R
23,214,G
23,214,B
23,215,R
23,215,G
23,215,B
23,216,R
23,216,G
23,216,B
23,217,R
23,217,G
23,217,B
23,218,R
23,218,G
23,218,B
23,219,R
23,219,G
23,219,B
23,220,R
23,220,G
23,220,B
23,221,R
